# SOURCE: Instituto Nacional de Estadistica (INE), official register.
# TITLE:  Relación de municipios y códigos por comunidades autónomas y provincias a 1 de enero de 2026
# URL:    https://www.ine.es/daco/daco42/codmun/diccionario26.xlsx
# INE Last-Modified: Fri, 13 Mar 2026 06:35:44 GMT
# sha256: 07f8e8d64eba73fe9d425196fe82f4e09a9886a287abd650e88ca8d98dd49052
# GENERATED: 2026-08-04T02:15:21Z by scripts/build-ine-gazetteer.py -- DO NOT HAND-EDIT.
# LANDING PAGE: https://www.ine.es/dyngs/INEbase/es/operacion.htm?c=Estadistica_C&cid=1254736177031
# CONTENT: one row per municipality -- the primary official denomination.
#          Municipalities ONLY; this register contains no pedanias or
#          sub-municipal entities. `ine` is the 5-digit CPRO+CMUN code.

ine,municipio,provincia,nombre_ine
05215,San Martín de la Vega del Alberche,Ávila,San Martín de la Vega del Alberche
05216,San Martín del Pimpollar,Ávila,San Martín del Pimpollar
05217,San Miguel de Corneja,Ávila,San Miguel de Corneja
05218,San Miguel de Serrezuela,Ávila,San Miguel de Serrezuela
05219,San Pascual,Ávila,San Pascual
05220,San Pedro del Arroyo,Ávila,San Pedro del Arroyo
05231,San Vicente de Arévalo,Ávila,San Vicente de Arévalo
05204,Sanchidrián,Ávila,Sanchidrián
05205,Sanchorreja,Ávila,Sanchorreja
05222,Santa Cruz de Pinares,Ávila,Santa Cruz de Pinares
05221,Santa Cruz del Valle,Ávila,Santa Cruz del Valle
05226,Santa María de los Caballeros,Ávila,Santa María de los Caballeros
05224,Santa María del Arroyo,Ávila,Santa María del Arroyo
05225,Santa María del Berrocal,Ávila,Santa María del Berrocal
05902,Santa María del Cubillo,Ávila,Santa María del Cubillo
05227,Santa María del Tiétar,Ávila,Santa María del Tiétar
05228,Santiago del Collado,Ávila,Santiago del Collado
05904,Santiago del Tormes,Ávila,Santiago del Tormes
05229,Santo Domingo de las Posadas,Ávila,Santo Domingo de las Posadas
05230,Santo Tomé de Zabarcos,Ávila,Santo Tomé de Zabarcos
05232,La Serrada,Ávila,"Serrada, La"
05233,Serranillos,Ávila,Serranillos
05234,Sigeres,Ávila,Sigeres
05235,Sinlabajos,Ávila,Sinlabajos
05236,Solana de Ávila,Ávila,Solana de Ávila
05237,Solana de Rioalmar,Ávila,Solana de Rioalmar
05238,Solosancho,Ávila,Solosancho
05239,Sotalbo,Ávila,Sotalbo
05240,Sotillo de la Adrada,Ávila,Sotillo de la Adrada
05241,El Tiemblo,Ávila,"Tiemblo, El"
05242,Tiñosillos,Ávila,Tiñosillos
05243,Tolbaños,Ávila,Tolbaños
05244,Tormellas,Ávila,Tormellas
05245,Tornadizos de Ávila,Ávila,Tornadizos de Ávila
05247,La Torre,Ávila,"Torre, La"
05246,Tórtoles,Ávila,Tórtoles
05249,Umbrías,Ávila,Umbrías
05251,Vadillo de la Sierra,Ávila,Vadillo de la Sierra
05252,Valdecasa,Ávila,Valdecasa
05253,Vega de Santa María,Ávila,Vega de Santa María
05254,Velayos,Ávila,Velayos
05256,Villaflor,Ávila,Villaflor
05257,Villafranca de la Sierra,Ávila,Villafranca de la Sierra
05905,Villanueva de Ávila,Ávila,Villanueva de Ávila
05258,Villanueva de Gómez,Ávila,Villanueva de Gómez
05259,Villanueva del Aceral,Ávila,Villanueva del Aceral
05260,Villanueva del Campillo,Ávila,Villanueva del Campillo
05261,Villar de Corneja,Ávila,Villar de Corneja
05262,Villarejo del Valle,Ávila,Villarejo del Valle
05263,Villatoro,Ávila,Villatoro
05264,Viñegra de Moraña,Ávila,Viñegra de Moraña
05265,Vita,Ávila,Vita
05266,Zapardiel de la Cañada,Ávila,Zapardiel de la Cañada
05267,Zapardiel de la Ribera,Ávila,Zapardiel de la Ribera
06001,Acedera,Badajoz,Acedera
06002,Aceuchal,Badajoz,Aceuchal
06003,Ahillones,Badajoz,Ahillones
06004,Alange,Badajoz,Alange
06005,La Albuera,Badajoz,"Albuera, La"
06006,Alburquerque,Badajoz,Alburquerque
06007,Alconchel,Badajoz,Alconchel
06008,Alconera,Badajoz,Alconera
06009,Aljucén,Badajoz,Aljucén
06010,Almendral,Badajoz,Almendral
06011,Almendralejo,Badajoz,Almendralejo
06012,Arroyo de San Serván,Badajoz,Arroyo de San Serván
06013,Atalaya,Badajoz,Atalaya
06014,Azuaga,Badajoz,Azuaga
06015,Badajoz,Badajoz,Badajoz
06016,Barcarrota,Badajoz,Barcarrota
06017,Baterno,Badajoz,Baterno
06018,Benquerencia de la Serena,Badajoz,Benquerencia de la Serena
06019,Berlanga,Badajoz,Berlanga
06020,Bienvenida,Badajoz,Bienvenida
06021,Bodonal de la Sierra,Badajoz,Bodonal de la Sierra
06022,Burguillos del Cerro,Badajoz,Burguillos del Cerro
06023,Cabeza del Buey,Badajoz,Cabeza del Buey
06024,Cabeza la Vaca,Badajoz,Cabeza la Vaca
06025,Calamonte,Badajoz,Calamonte
06026,Calera de León,Badajoz,Calera de León
06027,Calzadilla de los Barros,Badajoz,Calzadilla de los Barros
06028,Campanario,Badajoz,Campanario
06029,Campillo de Llerena,Badajoz,Campillo de Llerena
06030,Capilla,Badajoz,Capilla
06031,Carmonita,Badajoz,Carmonita
06032,El Carrascalejo,Badajoz,"Carrascalejo, El"
06033,Casas de Don Pedro,Badajoz,Casas de Don Pedro
06034,Casas de Reina,Badajoz,Casas de Reina
06035,Castilblanco,Badajoz,Castilblanco
06036,Castuera,Badajoz,Castuera
06042,Cheles,Badajoz,Cheles
06037,La Codosera,Badajoz,"Codosera, La"
06038,Cordobilla de Lácara,Badajoz,Cordobilla de Lácara
06039,La Coronada,Badajoz,"Coronada, La"
06040,Corte de Peleas,Badajoz,Corte de Peleas
06041,Cristina,Badajoz,Cristina
06043,Don Álvaro,Badajoz,Don Álvaro
06044,Don Benito,Badajoz,Don Benito
06045,Entrín Bajo,Badajoz,Entrín Bajo
06046,Esparragalejo,Badajoz,Esparragalejo
06047,Esparragosa de la Serena,Badajoz,Esparragosa de la Serena
06048,Esparragosa de Lares,Badajoz,Esparragosa de Lares
06049,Feria,Badajoz,Feria
06050,Fregenal de la Sierra,Badajoz,Fregenal de la Sierra
06051,Fuenlabrada de los Montes,Badajoz,Fuenlabrada de los Montes
06052,Fuente de Cantos,Badajoz,Fuente de Cantos
06053,Fuente del Arco,Badajoz,Fuente del Arco
06054,Fuente del Maestre,Badajoz,Fuente del Maestre
06055,Fuentes de León,Badajoz,Fuentes de León
06056,Garbayuela,Badajoz,Garbayuela
06057,Garlitos,Badajoz,Garlitos
06058,La Garrovilla,Badajoz,"Garrovilla, La"
06059,Granja de Torrehermosa,Badajoz,Granja de Torrehermosa
06903,Guadiana,Badajoz,Guadiana
06060,Guareña,Badajoz,Guareña
06061,La Haba,Badajoz,"Haba, La"
06062,Helechosa de los Montes,Badajoz,Helechosa de los Montes
06063,Herrera del Duque,Badajoz,Herrera del Duque
06064,Higuera de la Serena,Badajoz,Higuera de la Serena
06065,Higuera de Llerena,Badajoz,Higuera de Llerena
06066,Higuera de Vargas,Badajoz,Higuera de Vargas
06067,Higuera la Real,Badajoz,Higuera la Real
06068,Hinojosa del Valle,Badajoz,Hinojosa del Valle
06069,Hornachos,Badajoz,Hornachos
06070,Jerez de los Caballeros,Badajoz,Jerez de los Caballeros
06071,La Lapa,Badajoz,"Lapa, La"
06073,Llera,Badajoz,Llera
06074,Llerena,Badajoz,Llerena
06072,Lobón,Badajoz,Lobón
06075,Magacela,Badajoz,Magacela
06076,Maguilla,Badajoz,Maguilla
06077,Malcocinado,Badajoz,Malcocinado
06078,Malpartida de la Serena,Badajoz,Malpartida de la Serena
06079,Manchita,Badajoz,Manchita
06080,Medellín,Badajoz,Medellín
06081,Medina de las Torres,Badajoz,Medina de las Torres
06082,Mengabril,Badajoz,Mengabril
06083,Mérida,Badajoz,Mérida
06084,Mirandilla,Badajoz,Mirandilla
06085,Monesterio,Badajoz,Monesterio
06086,Montemolín,Badajoz,Montemolín
06087,Monterrubio de la Serena,Badajoz,Monterrubio de la Serena
06088,Montijo,Badajoz,Montijo
06089,La Morera,Badajoz,"Morera, La"
06090,La Nava de Santiago,Badajoz,"Nava de Santiago, La"
06091,Navalvillar de Pela,Badajoz,Navalvillar de Pela
06092,Nogales,Badajoz,Nogales
06093,Oliva de la Frontera,Badajoz,Oliva de la Frontera
06094,Oliva de Mérida,Badajoz,Oliva de Mérida
06095,Olivenza,Badajoz,Olivenza
06096,Orellana de la Sierra,Badajoz,Orellana de la Sierra
06097,Orellana la Vieja,Badajoz,Orellana la Vieja
06098,Palomas,Badajoz,Palomas
06099,La Parra,Badajoz,"Parra, La"
06100,Peñalsordo,Badajoz,Peñalsordo
06101,Peraleda del Zaucejo,Badajoz,Peraleda del Zaucejo
06102,Puebla de Alcocer,Badajoz,Puebla de Alcocer
06103,Puebla de la Calzada,Badajoz,Puebla de la Calzada
06104,Puebla de la Reina,Badajoz,Puebla de la Reina
06107,Puebla de Obando,Badajoz,Puebla de Obando
06108,Puebla de Sancho Pérez,Badajoz,Puebla de Sancho Pérez
06105,Puebla del Maestre,Badajoz,Puebla del Maestre
06106,Puebla del Prior,Badajoz,Puebla del Prior
06902,Pueblonuevo del Guadiana,Badajoz,Pueblonuevo del Guadiana
06109,Quintana de la Serena,Badajoz,Quintana de la Serena
06110,Reina,Badajoz,Reina
06111,Rena,Badajoz,Rena
06112,Retamal de Llerena,Badajoz,Retamal de Llerena
06113,Ribera del Fresno,Badajoz,Ribera del Fresno
06114,Risco,Badajoz,Risco
06115,La Roca de la Sierra,Badajoz,"Roca de la Sierra, La"
06116,Salvaleón,Badajoz,Salvaleón
06117,Salvatierra de los Barros,Badajoz,Salvatierra de los Barros
06119,San Pedro de Mérida,Badajoz,San Pedro de Mérida
06123,San Vicente de Alcántara,Badajoz,San Vicente de Alcántara
06118,Sancti-Spíritus,Badajoz,Sancti-Spíritus
06120,Santa Amalia,Badajoz,Santa Amalia
06121,Santa Marta,Badajoz,Santa Marta
06122,Los Santos de Maimona,Badajoz,"Santos de Maimona, Los"
06124,Segura de León,Badajoz,Segura de León
06125,Siruela,Badajoz,Siruela
06126,Solana de los Barros,Badajoz,Solana de los Barros
06127,Talarrubias,Badajoz,Talarrubias
06128,Talavera la Real,Badajoz,Talavera la Real
06129,Táliga,Badajoz,Táliga
06130,Tamurejo,Badajoz,Tamurejo
06131,Torre de Miguel Sesmero,Badajoz,Torre de Miguel Sesmero
06132,Torremayor,Badajoz,Torremayor
06133,Torremejía,Badajoz,Torremejía
06134,Trasierra,Badajoz,Trasierra
06135,Trujillanos,Badajoz,Trujillanos
06136,Usagre,Badajoz,Usagre
06137,Valdecaballeros,Badajoz,Valdecaballeros
06901,Valdelacalzada,Badajoz,Valdelacalzada
06138,Valdetorres,Badajoz,Valdetorres
06139,Valencia de las Torres,Badajoz,Valencia de las Torres
06140,Valencia del Mombuey,Badajoz,Valencia del Mombuey
06141,Valencia del Ventoso,Badajoz,Valencia del Ventoso
06146,Valle de la Serena,Badajoz,Valle de la Serena
06147,Valle de Matamoros,Badajoz,Valle de Matamoros
06148,Valle de Santa Ana,Badajoz,Valle de Santa Ana
06142,Valverde de Burguillos,Badajoz,Valverde de Burguillos
06143,Valverde de Leganés,Badajoz,Valverde de Leganés
06144,Valverde de Llerena,Badajoz,Valverde de Llerena
06145,Valverde de Mérida,Badajoz,Valverde de Mérida
06149,Villafranca de los Barros,Badajoz,Villafranca de los Barros
06150,Villagarcía de la Torre,Badajoz,Villagarcía de la Torre
06151,Villagonzalo,Badajoz,Villagonzalo
06152,Villalba de los Barros,Badajoz,Villalba de los Barros
06153,Villanueva de la Serena,Badajoz,Villanueva de la Serena
06154,Villanueva del Fresno,Badajoz,Villanueva del Fresno
06156,Villar de Rena,Badajoz,Villar de Rena
06155,Villar del Rey,Badajoz,Villar del Rey
06157,Villarta de los Montes,Badajoz,Villarta de los Montes
06158,Zafra,Badajoz,Zafra
06159,Zahínos,Badajoz,Zahínos
06160,Zalamea de la Serena,Badajoz,Zalamea de la Serena
06162,La Zarza,Badajoz,"Zarza, La"
06161,Zarza-Capilla,Badajoz,Zarza-Capilla
07002,Alaior,Illes Balears,Alaior
07001,Alaró,Illes Balears,Alaró
07003,Alcúdia,Illes Balears,Alcúdia
07004,Algaida,Illes Balears,Algaida
07005,Andratx,Illes Balears,Andratx
07901,Ariany,Illes Balears,Ariany
07006,Artà,Illes Balears,Artà
07007,Banyalbufar,Illes Balears,Banyalbufar
07008,Binissalem,Illes Balears,Binissalem
07009,Búger,Illes Balears,Búger
07010,Bunyola,Illes Balears,Bunyola
07011,Calvià,Illes Balears,Calvià
07012,Campanet,Illes Balears,Campanet
07013,Campos,Illes Balears,Campos
07014,Capdepera,Illes Balears,Capdepera
07064,Es Castell,Illes Balears,"Castell, Es"
07015,Ciutadella de Menorca,Illes Balears,Ciutadella de Menorca
07016,Consell,Illes Balears,Consell
07017,Costitx,Illes Balears,Costitx
07018,Deià,Illes Balears,Deià
07026,Eivissa,Illes Balears,Eivissa
07019,Escorca,Illes Balears,Escorca
07020,Esporles,Illes Balears,Esporles
07021,Estellencs,Illes Balears,Estellencs
07022,Felanitx,Illes Balears,Felanitx
07023,Ferreries,Illes Balears,Ferreries
07024,Formentera,Illes Balears,Formentera
07025,Fornalutx,Illes Balears,Fornalutx
07027,Inca,Illes Balears,Inca
07028,Lloret de Vistalegre,Illes Balears,Lloret de Vistalegre
07029,Lloseta,Illes Balears,Lloseta
07030,Llubí,Illes Balears,Llubí
07031,Llucmajor,Illes Balears,Llucmajor
07033,Manacor,Illes Balears,Manacor
07034,Mancor de la Vall,Illes Balears,Mancor de la Vall
07032,Maó,Illes Balears,Maó
07035,Maria de la Salut,Illes Balears,Maria de la Salut
07036,Marratxí,Illes Balears,Marratxí
07037,Es Mercadal,Illes Balears,"Mercadal, Es"
07902,Es Migjorn Gran,Illes Balears,"Migjorn Gran, Es"
07038,Montuïri,Illes Balears,Montuïri
07039,Muro,Illes Balears,Muro
07040,Palma,Illes Balears,Palma
07041,Petra,Illes Balears,Petra
07044,Sa Pobla,Illes Balears,"Pobla, Sa"
07042,Pollença,Illes Balears,Pollença
07043,Porreres,Illes Balears,Porreres
07045,Puigpunyent,Illes Balears,Puigpunyent
07059,Ses Salines,Illes Balears,"Salines, Ses"
07046,Sant Antoni de Portmany,Illes Balears,Sant Antoni de Portmany
07049,Sant Joan,Illes Balears,Sant Joan
07050,Sant Joan de Labritja,Illes Balears,Sant Joan de Labritja
07048,Sant Josep de sa Talaia,Illes Balears,Sant Josep de sa Talaia
07051,Sant Llorenç des Cardassar,Illes Balears,Sant Llorenç des Cardassar
07052,Sant Lluís,Illes Balears,Sant Lluís
07053,Santa Eugènia,Illes Balears,Santa Eugènia
07054,Santa Eulària des Riu,Illes Balears,Santa Eulària des Riu
07055,Santa Margalida,Illes Balears,Santa Margalida
07056,Santa María del Camí,Illes Balears,Santa María del Camí
07057,Santanyí,Illes Balears,Santanyí
07058,Selva,Illes Balears,Selva
07047,Sencelles,Illes Balears,Sencelles
07060,Sineu,Illes Balears,Sineu
07061,Sóller,Illes Balears,Sóller
07062,Son Servera,Illes Balears,Son Servera
07063,Valldemossa,Illes Balears,Valldemossa
07065,Vilafranca de Bonany,Illes Balears,Vilafranca de Bonany
08001,Abrera,Barcelona,Abrera
08002,Aguilar de Segarra,Barcelona,Aguilar de Segarra
08014,Aiguafreda,Barcelona,Aiguafreda
08003,Alella,Barcelona,Alella
08004,Alpens,Barcelona,Alpens
08005,L'Ametlla del Vallès,Barcelona,"Ametlla del Vallès, L'"
08006,Arenys de Mar,Barcelona,Arenys de Mar
08007,Arenys de Munt,Barcelona,Arenys de Munt
08008,Argençola,Barcelona,Argençola
08009,Argentona,Barcelona,Argentona
08010,Artés,Barcelona,Artés
08011,Avià,Barcelona,Avià
08012,Avinyó,Barcelona,Avinyó
08013,Avinyonet del Penedès,Barcelona,Avinyonet del Penedès
08015,Badalona,Barcelona,Badalona
08904,Badia del Vallès,Barcelona,Badia del Vallès
08016,Bagà,Barcelona,Bagà
08017,Balenyà,Barcelona,Balenyà
08018,Balsareny,Barcelona,Balsareny
08252,Barberà del Vallès,Barcelona,Barberà del Vallès
08019,Barcelona,Barcelona,Barcelona
08020,Begues,Barcelona,Begues
08021,Bellprat,Barcelona,Bellprat
08022,Berga,Barcelona,Berga
08023,Bigues i Riells del Fai,Barcelona,Bigues i Riells del Fai
08024,Borredà,Barcelona,Borredà
08025,El Bruc,Barcelona,"Bruc, El"
08026,El Brull,Barcelona,"Brull, El"
08027,Les Cabanyes,Barcelona,"Cabanyes, Les"
08028,Cabrera d'Anoia,Barcelona,Cabrera d'Anoia
08029,Cabrera de Mar,Barcelona,Cabrera de Mar
08030,Cabrils,Barcelona,Cabrils
08031,Calaf,Barcelona,Calaf
08034,Calders,Barcelona,Calders
08033,Caldes de Montbui,Barcelona,Caldes de Montbui
08032,Caldes d'Estrac,Barcelona,Caldes d'Estrac
08035,Calella,Barcelona,Calella
08037,Calldetenes,Barcelona,Calldetenes
08038,Callús,Barcelona,Callús
08036,Calonge de Segarra,Barcelona,Calonge de Segarra
08039,Campins,Barcelona,Campins
08040,Canet de Mar,Barcelona,Canet de Mar
08041,Canovelles,Barcelona,Canovelles
08042,Cànoves i Samalús,Barcelona,Cànoves i Samalús
08043,Canyelles,Barcelona,Canyelles
08044,Capellades,Barcelona,Capellades
08045,Capolat,Barcelona,Capolat
08046,Cardedeu,Barcelona,Cardedeu
08047,Cardona,Barcelona,Cardona
08048,Carme,Barcelona,Carme
08049,Casserres,Barcelona,Casserres
08057,Castell de l'Areny,Barcelona,Castell de l'Areny
08052,Castellar de n'Hug,Barcelona,Castellar de n'Hug
08050,Castellar del Riu,Barcelona,Castellar del Riu
08051,Castellar del Vallès,Barcelona,Castellar del Vallès
08053,Castellbell i el Vilar,Barcelona,Castellbell i el Vilar
08054,Castellbisbal,Barcelona,Castellbisbal
08055,Castellcir,Barcelona,Castellcir
08056,Castelldefels,Barcelona,Castelldefels
08058,Castellet i la Gornal,Barcelona,Castellet i la Gornal
08060,Castellfollit de Riubregós,Barcelona,Castellfollit de Riubregós
08059,Castellfollit del Boix,Barcelona,Castellfollit del Boix
08061,Castellgalí,Barcelona,Castellgalí
08062,Castellnou de Bages,Barcelona,Castellnou de Bages
08063,Castellolí,Barcelona,Castellolí
08064,Castellterçol,Barcelona,Castellterçol
08065,Castellví de la Marca,Barcelona,Castellví de la Marca
08066,Castellví de Rosanes,Barcelona,Castellví de Rosanes
08067,Centelles,Barcelona,Centelles
08268,Cercs,Barcelona,Cercs
08266,Cerdanyola del Vallès,Barcelona,Cerdanyola del Vallès
08068,Cervelló,Barcelona,Cervelló
08069,Collbató,Barcelona,Collbató
08070,Collsuspina,Barcelona,Collsuspina
08071,Copons,Barcelona,Copons
08072,Corbera de Llobregat,Barcelona,Corbera de Llobregat
08073,Cornellà de Llobregat,Barcelona,Cornellà de Llobregat
08074,Cubelles,Barcelona,Cubelles
08075,Dosrius,Barcelona,Dosrius
08076,Esparreguera,Barcelona,Esparreguera
08077,Esplugues de Llobregat,Barcelona,Esplugues de Llobregat
08078,L'Espunyola,Barcelona,"Espunyola, L'"
08254,L'Esquirol,Barcelona,"Esquirol, L'"
08079,L'Estany,Barcelona,"Estany, L'"
08134,Figaró-Montmany,Barcelona,Figaró-Montmany
08080,Fígols,Barcelona,Fígols
08082,Fogars de la Selva,Barcelona,Fogars de la Selva
08081,Fogars de Montclús,Barcelona,Fogars de Montclús
08083,Folgueroles,Barcelona,Folgueroles
08084,Fonollosa,Barcelona,Fonollosa
08085,Font-rubí,Barcelona,Font-rubí
08086,Les Franqueses del Vallès,Barcelona,"Franqueses del Vallès, Les"
08090,Gaià,Barcelona,Gaià
08087,Gallifa,Barcelona,Gallifa
08088,La Garriga,Barcelona,"Garriga, La"
08089,Gavà,Barcelona,Gavà
08091,Gelida,Barcelona,Gelida
08092,Gironella,Barcelona,Gironella
08093,Gisclareny,Barcelona,Gisclareny
08094,La Granada,Barcelona,"Granada, La"
08095,Granera,Barcelona,Granera
08096,Granollers,Barcelona,Granollers
08097,Gualba,Barcelona,Gualba
08099,Guardiola de Berguedà,Barcelona,Guardiola de Berguedà
08100,Gurb,Barcelona,Gurb
08101,L'Hospitalet de Llobregat,Barcelona,"Hospitalet de Llobregat, L'"
08162,Els Hostalets de Pierola,Barcelona,"Hostalets de Pierola, Els"
08102,Igualada,Barcelona,Igualada
08103,Jorba,Barcelona,Jorba
08104,La Llacuna,Barcelona,"Llacuna, La"
08105,La Llagosta,Barcelona,"Llagosta, La"
08107,Lliçà d'Amunt,Barcelona,Lliçà d'Amunt
08108,Lliçà de Vall,Barcelona,Lliçà de Vall
08106,Llinars del Vallès,Barcelona,Llinars del Vallès
08109,Lluçà,Barcelona,Lluçà
08110,Malgrat de Mar,Barcelona,Malgrat de Mar
08111,Malla,Barcelona,Malla
08112,Manlleu,Barcelona,Manlleu
08113,Manresa,Barcelona,Manresa
08242,Marganell,Barcelona,Marganell
08114,Martorell,Barcelona,Martorell
08115,Martorelles,Barcelona,Martorelles
08116,Les Masies de Roda,Barcelona,"Masies de Roda, Les"
08117,Les Masies de Voltregà,Barcelona,"Masies de Voltregà, Les"
08118,El Masnou,Barcelona,"Masnou, El"
08119,Masquefa,Barcelona,Masquefa
08120,Matadepera,Barcelona,Matadepera
08121,Mataró,Barcelona,Mataró
08122,Mediona,Barcelona,Mediona
08138,Moià,Barcelona,Moià
08123,Molins de Rei,Barcelona,Molins de Rei
08124,Mollet del Vallès,Barcelona,Mollet del Vallès
08128,Monistrol de Calders,Barcelona,Monistrol de Calders
08127,Monistrol de Montserrat,Barcelona,Monistrol de Montserrat
08125,Montcada i Reixac,Barcelona,Montcada i Reixac
08130,Montclar,Barcelona,Montclar
08131,Montesquiu,Barcelona,Montesquiu
08126,Montgat,Barcelona,Montgat
08132,Montmajor,Barcelona,Montmajor
08133,Montmaneu,Barcelona,Montmaneu
08135,Montmeló,Barcelona,Montmeló
08136,Montornès del Vallès,Barcelona,Montornès del Vallès
08137,Montseny,Barcelona,Montseny
08129,Muntanyola,Barcelona,Muntanyola
08139,Mura,Barcelona,Mura
08140,Navarcles,Barcelona,Navarcles
08141,Navàs,Barcelona,Navàs
08142,La Nou de Berguedà,Barcelona,"Nou de Berguedà, La"
08143,Òdena,Barcelona,Òdena
08145,Olèrdola,Barcelona,Olèrdola
08146,Olesa de Bonesvalls,Barcelona,Olesa de Bonesvalls
08147,Olesa de Montserrat,Barcelona,Olesa de Montserrat
08148,Olivella,Barcelona,Olivella
08149,Olost,Barcelona,Olost
08144,Olvan,Barcelona,Olvan
08150,Orís,Barcelona,Orís
08151,Oristà,Barcelona,Oristà
08152,Orpí,Barcelona,Orpí
08153,Òrrius,Barcelona,Òrrius
08154,Pacs del Penedès,Barcelona,Pacs del Penedès
08155,Palafolls,Barcelona,Palafolls
08156,Palau-solità i Plegamans,Barcelona,Palau-solità i Plegamans
08157,Pallejà,Barcelona,Pallejà
08905,La Palma de Cervelló,Barcelona,"Palma de Cervelló, La"
08158,El Papiol,Barcelona,"Papiol, El"
08159,Parets del Vallès,Barcelona,Parets del Vallès
08160,Perafita,Barcelona,Perafita
08161,Piera,Barcelona,Piera
08163,Pineda de Mar,Barcelona,Pineda de Mar
08164,El Pla del Penedès,Barcelona,"Pla del Penedès, El"
08165,La Pobla de Claramunt,Barcelona,"Pobla de Claramunt, La"
08166,La Pobla de Lillet,Barcelona,"Pobla de Lillet, La"
08167,Polinyà,Barcelona,Polinyà
08182,El Pont de Vilomara i Rocafort,Barcelona,"Pont de Vilomara i Rocafort, El"
08168,Pontons,Barcelona,Pontons
08169,El Prat de Llobregat,Barcelona,"Prat de Llobregat, El"
08171,Prats de Lluçanès,Barcelona,Prats de Lluçanès
08170,Els Prats de Rei,Barcelona,"Prats de Rei, Els"
08230,Premià de Dalt,Barcelona,Premià de Dalt
08172,Premià de Mar,Barcelona,Premià de Mar
08174,Puigdàlber,Barcelona,Puigdàlber
08175,Puig-reig,Barcelona,Puig-reig
08176,Pujalt,Barcelona,Pujalt
08177,La Quar,Barcelona,"Quar, La"
08178,Rajadell,Barcelona,Rajadell
08179,Rellinars,Barcelona,Rellinars
08180,Ripollet,Barcelona,Ripollet
08181,La Roca del Vallès,Barcelona,"Roca del Vallès, La"
08183,Roda de Ter,Barcelona,Roda de Ter
08184,Rubí,Barcelona,Rubí
08185,Rubió,Barcelona,Rubió
08901,Rupit i Pruit,Barcelona,Rupit i Pruit
08187,Sabadell,Barcelona,Sabadell
08188,Sagàs,Barcelona,Sagàs
08190,Saldes,Barcelona,Saldes
08191,Sallent,Barcelona,Sallent
08194,Sant Adrià de Besòs,Barcelona,Sant Adrià de Besòs
08195,Sant Agustí de Lluçanès,Barcelona,Sant Agustí de Lluçanès
08196,Sant Andreu de la Barca,Barcelona,Sant Andreu de la Barca
08197,Sant Andreu de Llavaneres,Barcelona,Sant Andreu de Llavaneres
08198,Sant Antoni de Vilamajor,Barcelona,Sant Antoni de Vilamajor
08199,Sant Bartomeu del Grau,Barcelona,Sant Bartomeu del Grau
